input,person,block,layout,WPM,CER,UER,numC,numIF,numF,numINF,numCancel,presented_str,input_str,timed_actions
1DInput,1,6,2,4.186703522,0.27027027,0.027027027,26,0,0,1,10,the store will close at ten,the store will chose at ten,"[0.000000,t],[1.910156,cancel],[7.625946,h],[9.238983,e],[11.063171,cancel],[12.142303, ],[15.200043,cancel],[17.641052,s],[19.985535,cancel],[21.082336,t],[23.524475,o],[27.851074,r],[29.174927,e],[31.626801,cancel],[32.426880, ],[36.421845,cancel],[37.865662,cancel],[40.306458,w],[42.100922,i],[43.954620,l],[45.342072,l],[47.447052,cancel],[48.132904, ],[52.546234,c],[55.353394,h],[57.719208,cancel],[59.837433,o],[62.177063,s],[63.583527,e],[65.233826, ],[66.377655,a],[68.021088,cancel],[69.205383,t],[70.084595, ],[71.442383,t],[72.852753,e],[74.521637,n],[77.202484,done]"
1DInput,1,6,2,3.728089696,0.256410256,0,29,1,1,0,9,exercise is good for the mind,exercise is good for the mind,"[0.000031,e],[1.640747,cancel],[4.714722,x],[6.461212,e],[8.205109,cancel],[9.996277,r],[13.296936,c],[15.738892,i],[18.066986,s],[19.685516,e],[20.921967, ],[23.200623,i],[25.252563,s],[26.552673, ],[30.564392,g],[33.307526,o],[34.562256,cancel],[36.094421,o],[39.222778,d],[40.232391, ],[43.905426,f],[46.955536,cancel],[49.976440,r],[51.976746,del],[55.446045,o],[58.699036,cancel],[60.778046,cancel],[62.630707,r],[64.619629, ],[67.731049,cancel],[68.690613,t],[73.176819,h],[75.515289,e],[76.585724, ],[79.282928,m],[81.390320,i],[83.173309,cancel],[84.903992,n],[87.949738,cancel],[90.126587,d],[92.856720,done]"
1DInput,1,6,2,3.590730342,0.230769231,0,40,1,1,0,11,burglars never leave their business card,burglars never leave their business card,"[0.000305,cancel],[2.502808,r],[4.423859,del],[7.830139,b],[13.010712,u],[16.484283,r],[19.599731,g],[22.658417,l],[24.163269,a],[30.672577,r],[33.758942,s],[36.062653, ],[38.542877,n],[40.403107,cancel],[41.355560,e],[43.888763,cancel],[46.083099,v],[47.500031,cancel],[48.336029,e],[53.430634,r],[55.282715, ],[58.685699,l],[60.368195,cancel],[61.310669,e],[62.617615,a],[69.333191,v],[70.676819,e],[71.587982, ],[75.495575,cancel],[76.808502,t],[80.881439,h],[82.284485,e],[83.912262,i],[86.824982,r],[87.868378,cancel],[88.702454, ],[92.377167,cancel],[94.070404,cancel],[96.010529,b],[99.520599,u],[101.993164,cancel],[103.637817,s],[105.835266,i],[109.220001,n],[110.822052,e],[113.434052,s],[115.193054,s],[116.345062, ],[119.884247,cancel],[122.219147,c],[123.491241,a],[127.050140,r],[130.335602,d],[132.648285,done]"
1DInput,1,6,2,4.845481844,0.195121951,0,33,1,1,0,7,this mission statement is baloney,this mission statement is baloney,"[0.000031,t],[4.501984,h],[6.677002,i],[8.811279,s],[11.968231, ],[14.021332,s],[16.545258,del],[18.116455,cancel],[20.240936,m],[21.763062,i],[24.262726,s],[26.048218,s],[28.046661,i],[29.421906,cancel],[31.371246,o],[33.317657,n],[34.154785, ],[36.467560,s],[38.065857,t],[39.034729,a],[40.127045,t],[41.615295,cancel],[43.067230,e],[45.534027,m],[46.683838,e],[48.986511,n],[51.177429,cancel],[52.156677,cancel],[53.024475,cancel],[54.102753,t],[55.149170, ],[57.333893,i],[59.257507,cancel],[60.973511,s],[62.637604, ],[67.599823,b],[68.686493,a],[70.778717,l],[73.328949,o],[75.505341,n],[76.769470,e],[79.249084,y],[80.642242,done]"
1DInput,1,6,2,4.228830048,0.107142857,0,25,1,1,0,2,if you were not so stupid,if you were not so stupid,"[0.000000,i],[2.358978,f],[4.056030, ],[8.162811,y],[10.995667,o],[14.080536,u],[15.180359, ],[18.641785,w],[20.668488,e],[24.124695,w],[25.841888,del],[29.144989,r],[31.101685,e],[32.378784, ],[34.453796,n],[36.518463,cancel],[41.481689,cancel],[43.157562,o],[45.182343,t],[46.029724, ],[47.843597,s],[49.570038,o],[50.766754, ],[52.338226,s],[54.035370,t],[58.808746,u],[62.593109,p],[64.113617,i],[68.103943,d],[69.535126,done]"
1DInput,2,1,2,3.14268902,0.282608696,0,33,3,3,0,10,try to enjoy your maternity leave,try to enjoy your maternity leave,"[0.000031,t],[3.105560,r],[5.948944,y],[7.548126,cancel],[8.898285, ],[10.861237,t],[13.220642,o],[15.808350,e],[17.810455,del],[19.049744, ],[21.366852,cancel],[23.644531,cancel],[25.668304,e],[28.737488,n],[33.491943,j],[36.291199,o],[38.718628,cancel],[41.571075,y],[43.564789, ],[46.162659,y],[48.236328,o],[51.974487,cancel],[55.447876,u],[58.589630,cancel],[60.701111,cancel],[65.481445,r],[67.443085, ],[70.906067,m],[72.008881,a],[73.837860,e],[76.215576,y],[76.968353,cancel],[79.818848,del],[81.210297,del],[83.486603,t],[86.065735,e],[89.214203,r],[91.818420,n],[95.467041,cancel],[98.314728,i],[99.979584,t],[103.423248,y],[104.755707, ],[108.476685,cancel],[111.290253,l],[112.906219,e],[114.278564,a],[120.720520,v],[122.188354,e],[124.661865,done]"
1DInput,2,1,2,3.107854336,0.384615385,0,24,2,2,0,13,come and see our new car,come and see our new car,"[0.000000,c],[2.161987,o],[5.504547,m],[7.619659,cancel],[8.985931,e],[12.777222, ],[14.506287,a],[17.400116,n],[20.814758,d],[23.308289, ],[25.696808,cancel],[27.757965,s],[29.487640,e],[30.375305,cancel],[31.458740, ],[33.891693,cancel],[34.986969,e],[37.842346,del],[39.588196,cancel],[41.085297,del],[42.337402,e],[44.410522, ],[46.836060,cancel],[49.211243,o],[52.409637,cancel],[54.480682,cancel],[56.587250,u],[59.443237,cancel],[61.410980,r],[63.769714, ],[66.535431,n],[67.916656,e],[71.500488,cancel],[72.837555,cancel],[74.289307,cancel],[76.841492,w],[78.068390, ],[81.853760,cancel],[84.414734,c],[86.229340,a],[88.807251,r],[90.661469,done]"
1DInput,2,1,2,4.080631511,0.151515152,0,28,1,1,0,4,elephants are afraid of mice,elephants are afraid of mice,"[0.000000,e],[4.137756,l],[6.254181,e],[10.575012,p],[15.010803,h],[17.061157,a],[20.965302,n],[24.053070,cancel],[25.222443,t],[27.923553, ],[30.490906,del],[32.381897,s],[33.824707, ],[35.340546,a],[39.765472,r],[41.177704,e],[42.666443, ],[43.957581,a],[46.950806,cancel],[48.669312,f],[51.112854,r],[52.227600,a],[54.763641,i],[58.217468,d],[59.561920, ],[63.312927,o],[66.400574,f],[67.739075,cancel],[68.710693, ],[71.813538,m],[73.838806,i],[76.105957,cancel],[78.345612,c],[79.399475,e],[81.258789,done]"
1DInput,2,1,2,3.613717062,0.244444444,0,34,3,3,0,8,tell a lie and your nose will grow,tell a lie and your nose will grow,"[0.000000,t],[1.819794,cancel],[2.812164,e],[5.963776,l],[7.660309,l],[8.831543, ],[9.975800,a],[11.341248, ],[15.201935,l],[17.144592,i],[19.079865,cancel],[20.226868,e],[21.200562, ],[22.309662,a],[24.625427,cancel],[26.191986,n],[28.650757,cancel],[30.920319,z],[32.470245,cancel],[34.022156,t],[35.487518,del],[36.966339,del],[39.677277,d],[41.896240, ],[44.697479,y],[47.333130,o],[51.089264,u],[53.385040,del],[57.051788,cancel],[60.755646,u],[64.062927,r],[66.114014, ],[69.312012,n],[72.375641,o],[75.949219,s],[78.003510,e],[79.020172, ],[81.890137,w],[83.724579,i],[87.611511,l],[89.568512,cancel],[92.445892,l],[93.464813, ],[98.265015,g],[100.628845,cancel],[102.634247,r],[105.774384,o],[109.582458,w],[111.480225,done]"
1DInput,2,1,2,3.439143856,0.283018868,0,38,5,5,0,10,dormitory doors are locked at midnight,dormitory doors are locked at midnight,"[0.000031,d],[2.824860,o],[5.313629,r],[8.196991,m],[10.111053,i],[13.084656,t],[15.258667,o],[18.447845,r],[20.339355, ],[22.489868,del],[23.947083,cancel],[27.266144,y],[29.319275, ],[32.753357,d],[34.445923,cancel],[35.948608,o],[37.441376,cancel],[39.553589,o],[41.940186,r],[44.530334,s],[46.570618, ],[47.710754,a],[51.214264,r],[52.326721,e],[53.400055, ],[56.900208,l],[59.832458,cancel],[61.870361,cancel],[63.304169,e],[64.485199,e],[66.527039,del],[67.423828, ],[69.018372,del],[70.186951,del],[72.169037,o],[76.037567,c],[79.176178,cancel],[82.414001,k],[84.278259,cancel],[86.038544,e],[89.721771,cancel],[92.646057,d],[93.814362, ],[95.036407,a],[96.758118,t],[98.081696, ],[101.169159,m],[103.670807,i],[106.120514,d],[109.948425,n],[112.822571,i],[115.600372,cancel],[118.245850,g],[122.231079,h],[125.553314,cancel],[126.448669,t],[127.061676,t],[129.101898,del],[130.937469,done]"
1DInput,2,2,2,3.949342106,0.195121951,0,33,2,2,0,6,soon we will return from the city,soon we will return from the city,"[0.000031,cancel],[4.752136,del],[6.841309,s],[9.035126,o],[11.046112,o],[13.633423,cancel],[15.651184,n],[18.157349, ],[21.116577,w],[22.346588,e],[23.948181, ],[26.710236,w],[29.210480,i],[30.747192,cancel],[32.481293,cancel],[34.184509,cancel],[36.278259,l],[38.778717,l],[40.335449,t],[42.231903,del],[43.628326, ],[46.402771,r],[47.965424,e],[50.197266,t],[55.004791,u],[59.347809,r],[62.369293,n],[63.971039, ],[66.738037,f],[69.195068,r],[72.445953,o],[76.065430,m],[77.050568, ],[79.982208,cancel],[81.216370,t],[84.952606,h],[87.084625,e],[88.113861, ],[90.986206,c],[93.205048,i],[94.799194,t],[97.231384,y],[98.759399,done]"
1DInput,2,2,2,3.966804629,0.148148148,0,23,0,0,0,4,drugs should be avoided,drugs should be avoided,"[0.000031,d],[3.007141,cancel],[5.816040,r],[9.231049,u],[13.757172,g],[16.441559,s],[17.488800, ],[20.354523,s],[24.229767,h],[27.500641,o],[31.042664,u],[34.475098,l],[37.298553,d],[38.969818, ],[42.128479,b],[43.482910,e],[44.694427, ],[45.685028,a],[48.444641,cancel],[52.359497,v],[54.505676,cancel],[56.639374,o],[58.909454,i],[61.313477,d],[63.009583,cancel],[64.097992,e],[66.552307,d],[68.414490,done]"
1DInput,2,2,2,3.879952706,0.225806452,0,24,1,1,0,6,that is very unfortunate,that is very unfortunate,"[0.000031,t],[4.932037,cancel],[8.086151,h],[9.178070,a],[10.548340,t],[11.809143, ],[13.708221,i],[15.984589,s],[16.778717, ],[20.519073,v],[21.923035,e],[24.771179,e],[26.405884,cancel],[28.562256,del],[31.403290,r],[34.589325,y],[35.446808, ],[38.127350,u],[41.137512,cancel],[43.486511,n],[47.324615,f],[50.789764,o],[53.659882,r],[56.297333,cancel],[57.439056,t],[59.984161,u],[63.179840,n],[64.399719,a],[65.960632,t],[67.117798,e],[69.306213,cancel],[71.134888,cancel],[73.563171,done]"
1DInput,2,2,2,5.362407486,0.085714286,0,32,0,0,0,3,an occasional taste of chocolate,an occasional taste of chocolate,"[0.000031,a],[2.421082,n],[3.497498, ],[5.494171,o],[8.304321,c],[10.243317,c],[11.176514,a],[14.119568,s],[16.283783,i],[19.466675,o],[21.985138,n],[23.521973,a],[26.815186,l],[28.253448, ],[30.347687,t],[31.270233,a],[33.496582,s],[34.863678,t],[36.816589,e],[37.531372, ],[39.422089,o],[42.013336,cancel],[44.104279,f],[46.360809,cancel],[47.098267, ],[51.482880,c],[54.990692,h],[57.007385,o],[60.115051,c],[61.498505,cancel],[63.229309,o],[65.452148,l],[66.463562,a],[67.820221,t],[69.371826,e],[71.588226,done]"
1DInput,2,2,2,3.940374165,0.27027027,0,27,2,2,0,8,effort is what it will take,effort is what it will take,"[0.000031,e],[2.179047,f],[3.452667,cancel],[5.188446,f],[8.125549,o],[10.457458,r],[13.038910,s],[15.119843,y],[17.229889,del],[18.502838,del],[23.739380,cancel],[25.406219,t],[26.696381, ],[28.804749,cancel],[30.927673,i],[33.394623,s],[34.175659, ],[37.479065,cancel],[39.489960,cancel],[41.049286,cancel],[44.793365,w],[48.772217,h],[50.617004,a],[52.387512,t],[53.421082, ],[55.509491,cancel],[57.072662,i],[59.284912,t],[60.257812, ],[63.675720,w],[65.375458,cancel],[66.925354,i],[69.084290,l],[70.769257,l],[72.188629, ],[74.006531,t],[75.092499,a],[78.124939,k],[79.180298,e],[80.670746,done]"
1DInput,2,3,2,4.533902692,0.166666667,0,30,2,2,0,4,take it to the recycling depot,take it to the recycling depot,"[0.000031,t],[2.211823,cancel],[3.187073,a],[8.522125,k],[12.021393,e],[14.914581,cancel],[16.133453, ],[18.580841,i],[21.263611,t],[22.642944, ],[23.893738,t],[26.071503,o],[27.875031, ],[29.672363,t],[32.339142,h],[33.880432,e],[34.777283, ],[37.231720, ],[37.385956, ],[39.062286,del],[40.421906,del],[42.784515,cancel],[44.542877,r],[45.481110,e],[48.467804,c],[51.127625,y],[53.797211,c],[56.041107,l],[58.443024,i],[60.757660,n],[64.537994,g],[65.182648, ],[67.367004,d],[68.592377,e],[71.296021,p],[73.503296,o],[75.406464,cancel],[76.755066,t],[78.257874,done]"
1DInput,2,3,2,5.147972831,0.175,0,33,2,2,0,5,i am allergic to bees and peanuts,i am allergic to bees and peanuts,"[0.000061,i],[1.002228, ],[1.998840,a],[4.038422,m],[4.767700, ],[6.442932,a],[7.714478,s],[7.834686,e],[9.351318,del],[10.575043,del],[12.971283,cancel],[14.780090,l],[16.873718,l],[18.730988,e],[22.505951,r],[26.745300,g],[29.050812,i],[31.728790,c],[34.229797,cancel],[35.928345, ],[37.139587,t],[39.000305,o],[39.893463, ],[42.466461,b],[43.284241,e],[44.079193,e],[46.572968,s],[47.238953, ],[48.205933,a],[50.406952,cancel],[52.008850,n],[54.186249,d],[55.704468, ],[58.823151,p],[60.139343,e],[62.289734,cancel],[63.142700,a],[65.421295,cancel],[67.096619,n],[70.761047,u],[72.141663,t],[74.592468,s],[76.323669,done]"
1DInput,2,3,2,4.812674983,0.131578947,0,33,1,1,0,4,do you get nervous when you speak,do you get nervous when you speak,"[0.000061,cancel],[1.967255,d],[5.075378,o],[6.069305, ],[8.508209,y],[10.186218,o],[14.056458,u],[14.899414, ],[17.425446,g],[18.295166,e],[19.367615,t],[20.255035, ],[23.276947,n],[23.902435,e],[27.819855,r],[31.258453,cancel],[34.482056,v],[36.438660,o],[39.707062,u],[41.855621,cancel],[43.688629,s],[44.383179, ],[47.508240,w],[52.220184,h],[53.124847,e],[55.658936,n],[56.541534, ],[58.925659,y],[60.358948,o],[62.715302,u],[63.541565, ],[65.659180,cancel],[65.749084, ],[67.716461,del],[70.023651,s],[73.886017,p],[75.160034,e],[76.048157,a],[79.789307,k],[82.186554,done]"
1DInput,2,3,2,5.595558742,0.074074074,0,25,0,0,0,2,do you like to go camping,do you like to go camping,"[0.000031,d],[1.797546,o],[2.741699, ],[4.919495,y],[6.352509,o],[8.315155,u],[10.319336, ],[12.439331,l],[14.515076,i],[17.439636,k],[18.858795,e],[20.720673,cancel],[21.937683, ],[23.591949,t],[25.506165,o],[26.334015, ],[29.693542,g],[31.642853,o],[32.531860, ],[35.676758,c],[36.658112,a],[39.406494,m],[43.046112,p],[45.268005,i],[47.747101,cancel],[49.259216,n],[51.469391,g],[54.418060,done]"
1DInput,2,3,2,4.959473217,0.103448276,0,26,1,1,0,2,superman never wore a mask,superman never wore a mask,"[0.000031,s],[3.139374,u],[6.727478,p],[8.051056,e],[10.636780,r],[13.809967,m],[14.717194,a],[17.265442,n],[20.302490,n],[22.394531,del],[23.174469, ],[25.485504,n],[26.614838,e],[29.300110,v],[30.429413,e],[33.860046,r],[34.586365, ],[37.670258,w],[39.421570,o],[42.760498,r],[44.768951,e],[45.728241, ],[47.211823,a],[47.901459, ],[50.155762,cancel],[52.859741,m],[53.633728,a],[55.591461,s],[59.119934,k],[60.490295,cancel],[62.335205,done]"
1DInput,2,4,2,4.76173639,0.161290323,0,26,3,3,0,2,the back yard of our house,the back yard of our house,"[0.000031,e],[0.078216,e],[0.818542,e],[2.798950,cancel],[3.884552,del],[5.224213,del],[6.312958,del],[7.262543,t],[10.120972,h],[11.435089,e],[12.417145, ],[15.594513,b],[17.009796,a],[21.066742,c],[24.983337,k],[26.849548,cancel],[28.076843, ],[30.740753,y],[31.702576,a],[33.932525,r],[37.041931,d],[37.767670, ],[39.648773,o],[42.136841,f],[42.755646, ],[44.375641,o],[48.144653,u],[50.947937,r],[51.613037, ],[53.901642,h],[55.719330,o],[58.767334,u],[61.680237,s],[63.002228,e],[64.369964,done]"
1DInput,2,4,2,5.464745499,0.04,0,24,0,0,0,1,the bus was very crowded,the bus was very crowded,"[0.000031,t],[3.227264,h],[4.754517,cancel],[6.538910,e],[7.671509, ],[10.319122,b],[12.424408,u],[15.149872,s],[15.946442, ],[19.709686,w],[20.618591,a],[22.541748,s],[23.155945, ],[26.412720,v],[27.221924,e],[30.007782,r],[33.332642,y],[34.085144, ],[37.946228,c],[40.443512,r],[42.481995,o],[45.198761,w],[47.088135,d],[48.930450,e],[50.505554,d],[52.150482,done]"
1DInput,2,4,2,5.126156282,0.162162162,0,31,1,1,0,5,players must know all the rules,players must know all the rules,"[0.000031,p],[1.641296,cancel],[3.662445,l],[4.627502,a],[7.152863,y],[8.169342,cancel],[11.589172,r],[13.628876,cancel],[14.964203,del],[16.282623,e],[18.906921,r],[20.641357,s],[21.547882, ],[24.082458,m],[26.474060,u],[28.942047,s],[30.172241,t],[31.145813, ],[33.852631,k],[36.624817,n],[39.267944,o],[41.766144,w],[42.654785, ],[43.632385,a],[45.366394,l],[46.998413,cancel],[48.804199,l],[49.962860, ],[52.201752,t],[55.448547,h],[56.573853,e],[57.475922, ],[60.153412,r],[63.289398,u],[65.367096,cancel],[66.850769,l],[67.686249,e],[70.228058,s],[71.600159,done]"
1DInput,2,4,2,5.276835459,0.173913043,0,19,2,2,0,2,take a coffee break,take a coffee break,"[0.000000,t],[0.926880,a],[3.192352,k],[4.060211,e],[4.871246, ],[5.607910,a],[6.312042, ],[8.653137,c],[9.724823,cancel],[12.246277,o],[14.715984,a],[15.954132,t],[18.689697,del],[19.956299,del],[22.687103,f],[24.586304,f],[25.791107,e],[26.642670,e],[28.537567,cancel],[29.360596, ],[33.075012,b],[35.397003,r],[37.038025,e],[37.793884,a],[40.933624,k],[42.634827,done]"
1DInput,2,4,2,6.715228078,0,0,16,0,0,0,0,i agree with you,i agree with you,"[0.000031,i],[0.778137, ],[1.514984,a],[3.563568,g],[6.400330,r],[7.765381,e],[8.543060,e],[9.439209, ],[11.285217,w],[12.958893,i],[14.830536,t],[18.212860,h],[19.780029, ],[22.144928,y],[24.204102,o],[26.804749,u],[29.104858,done]"
1DInput,2,5,2,3.339120985,0.317073171,0,28,4,4,0,9,these cookies are so amazing,these cookies are so amazing,"[18.249542,cancel],[19.383087,t],[22.292908,h],[23.873077,e],[25.448791,s],[26.650299,e],[27.564697,cancel],[30.453735,c],[32.128052,o],[33.450287,o],[35.578308,del],[36.903442,del],[38.543610,del],[39.687469, ],[42.125030,cancel],[44.036957,c],[45.570221,o],[46.898407,o],[49.229980,k],[50.914246,i],[52.407410,cancel],[53.778992,e],[56.019134,cancel],[57.798645,cancel],[57.934296, ],[59.827637,del],[62.653747,cancel],[64.723236,s],[65.756592, ],[66.813538,a],[69.343780,r],[70.713959,e],[72.518433,cancel],[73.634705,cancel],[74.886993, ],[77.350952,s],[79.491394,o],[80.452118, ],[81.305847,a],[84.108093,m],[85.239014,a],[89.118500,z],[91.453400,i],[94.046417,n],[97.031525,g],[99.226746,done]"
1DInput,2,5,2,4.796282179,0.09375,0,29,0,0,0,3,express delivery is very fast,express delivery is very fast,"[0.000031,e],[3.721924,x],[7.443329,p],[10.646820,r],[13.199677,e],[15.739075,s],[17.483063,s],[18.491241, ],[21.266479,d],[22.960449,cancel],[24.783203,e],[27.107178,l],[28.905029,i],[33.324005,v],[35.073639,e],[37.274384,r],[40.107361,y],[41.289154, ],[43.480743,cancel],[45.820160,i],[47.415314,cancel],[49.562531,s],[50.621002, ],[54.764465,v],[55.960968,e],[58.478577,r],[60.977112,y],[61.786713, ],[63.952881,f],[64.753174,a],[66.630646,s],[70.054260,t],[71.591888,done]"
1DInput,2,5,2,4.463197843,0.186046512,0,35,2,2,0,6,dolphins leap high out of the water,dolphins leap high out of the water,"[0.000000,d],[1.719696,cancel],[4.299194,o],[6.158691,l],[9.349548,p],[11.879822,h],[14.255676,i],[16.627014,n],[19.308136,s],[20.368317, ],[22.437439,l],[24.775665,e],[26.554047,a],[30.036316,p],[31.923187, ],[35.971375,h],[37.955383,cancel],[39.650970,i],[42.144836,g],[45.429932,h],[47.856293,o],[51.668945,u],[54.276123,del],[56.242950,cancel],[57.673737,del],[58.534210, ],[60.557739,o],[62.826904,u],[65.110504,cancel],[66.649841,t],[67.659485, ],[69.458588,o],[71.708771,f],[72.656891, ],[74.101624,t],[77.221771,h],[78.421814,e],[79.336243, ],[82.532349,w],[83.575836,a],[84.912262,t],[86.760132,e],[88.367706,cancel],[89.906799,r],[91.414276,cancel],[93.405487,done]"
1DInput,2,5,2,5.435691579,0.111111111,0,32,0,0,0,4,traveling requires a lot of fuel,traveling requires a lot of fuel,"[0.000031,t],[2.286713,r],[3.538940,a],[6.044678,cancel],[8.196869,v],[9.451752,e],[11.263550,l],[12.968445,i],[15.002930,n],[17.931915,g],[19.003296, ],[22.009735,r],[23.137787,e],[27.726379,q],[30.372070,u],[32.835022,cancel],[34.493744,i],[37.678192,r],[38.801147,e],[40.564423,s],[41.723511, ],[43.357300,cancel],[44.282227,a],[46.107574, ],[48.645386,l],[51.025696,o],[52.967285,t],[54.240204, ],[55.674377,o],[57.680664,f],[58.823730, ],[60.696655,f],[63.624176,u],[65.421967,cancel],[66.722076,e],[68.436554,l],[70.791229,done]"
1DInput,2,5,2,4.94872763,0.12,0,22,1,1,0,2,mary had a little lamb,mary had a little lamb,"[0.000092,cancel],[2.134216,m],[3.536224,a],[5.909027,r],[8.555817,n],[11.003754,del],[13.874634,y],[15.139801, ],[18.798035,h],[20.405487,a],[22.546661,d],[25.238922, ],[26.978912,a],[28.042480, ],[30.905487,cancel],[32.900757,l],[34.767426,i],[36.767029,t],[37.677185,t],[40.452759,l],[41.354675,e],[42.275787, ],[43.962067,l],[45.352936,a],[47.787140,m],[50.922180,b],[53.460693,done]"
1DInput,2,6,2,4.659328327,0.133333333,0,26,1,1,0,3,if diplomacy does not work,if diplomacy does not work,"[0.000031,n],[3.851349,del],[5.921967,cancel],[8.011963,i],[9.982056,f],[11.337067,cancel],[12.649780, ],[15.068909,d],[16.797760,i],[19.971008,p],[22.390106,l],[24.501190,cancel],[26.313690,o],[29.265869,m],[30.351654,a],[32.545837,c],[35.046295,y],[35.960480, ],[38.444183,d],[41.149017,o],[43.838501,e],[45.818756,s],[46.673309, ],[48.887543,n],[50.727234,o],[52.317718,t],[53.162933, ],[56.612579,w],[58.097748,o],[61.207123,r],[64.386963,k],[67.304871,done]"
1DInput,2,6,2,5.436569535,0.125,0,28,0,0,0,4,six daughters and seven sons,six daughters and seven sons,"[0.000000,s],[1.966400,i],[4.849457,x],[6.372070, ],[9.211243,d],[10.627563,a],[12.876038,u],[16.823425,g],[21.506653,h],[23.550446,cancel],[24.106384,cancel],[25.050751,t],[27.082916,e],[29.249023,r],[31.180054,s],[32.052795, ],[32.941803,a],[34.846832,n],[36.903229,d],[37.904175, ],[40.043396,s],[41.648010,e],[44.557526,v],[45.882843,e],[47.435211,n],[48.541840, ],[50.305695,s],[51.862518,cancel],[54.268219,o],[56.298401,n],[57.930939,cancel],[59.596405,s],[61.155853,done]"
1DInput,2,6,2,4.570085946,0.191489362,0,38,6,6,0,3,did you see that spectacular explosion,did you see that spectacular explosion,"[0.000031,d],[2.042938,i],[4.804993,d],[5.937164, ],[8.282288,y],[10.110718,o],[12.762146,u],[13.781555, ],[15.693268,s],[16.812714,e],[17.724640,e],[18.879364, ],[20.753082,t],[23.335236,h],[24.723053,a],[25.924225,t],[26.697235, ],[28.388550,s],[31.577454,p],[32.597321,e],[35.091125,c],[36.360474,t],[37.378235,a],[38.917633,c],[40.302368,t],[42.340393, ],[44.147339,del],[45.701141,del],[49.366455,u],[51.211639,cancel],[51.342224, ],[53.836792,del],[56.126465,l],[57.217010,a],[59.292908,r],[60.191162, ],[62.080261,e],[64.630737,n],[66.955475,del],[68.672150,n],[70.492981,del],[73.280365,x],[77.081635,h],[78.779541,del],[81.488068,p],[83.694122,cancel],[85.606079,cancel],[87.542938,l],[89.367859,o],[91.413422,s],[92.968964,i],[94.968475,o],[97.153534,n],[99.108490,done]"
1DInput,2,6,2,5.337504757,0.142857143,0,30,1,1,0,4,double double toil and trouble,double double toil and trouble,"[0.000031,d],[1.837494,cancel],[3.547943,o],[5.261780,u],[8.480347,b],[10.035675,l],[10.996399,e],[11.834198, ],[14.284424,d],[16.248291,o],[18.234924,u],[20.499939,b],[22.414673,l],[24.117126,e],[24.825684, ],[25.757965,t],[27.721375,o],[30.412781,g],[32.380920,del],[35.123260,i],[37.336426,cancel],[39.378174,l],[40.029297, ],[40.995728,a],[43.341034,n],[45.240479,d],[46.694763, ],[47.910217,t],[50.093353,r],[51.801147,o],[53.517731,u],[56.676056,b],[59.014069,cancel],[61.641846,l],[63.611969,cancel],[65.199005,e],[66.831543,done]"
1DInput,2,6,2,7.483483392,0,0,36,0,0,0,0,weeping willows are found near water,weeping willows are found near water,"[0.000031,w],[0.784332,e],[1.523285,e],[4.529449,p],[5.984070,i],[7.879944,n],[11.364227,g],[12.195068, ],[14.720947,w],[16.489624,i],[17.987518,l],[19.394897,l],[22.421906,o],[24.722778,w],[26.486115,s],[27.304565, ],[28.012268,a],[29.774078,r],[31.115662,e],[31.984344, ],[33.748657,f],[35.490967,o],[37.627441,u],[39.676239,n],[41.680298,d],[42.397919, ],[44.382782,n],[45.560150,e],[46.384247,a],[48.132568,r],[48.785858, ],[51.032532,w],[51.769012,a],[52.873840,t],[54.584839,e],[56.123596,r],[57.475220,done]"
1DInput,3,1,2,3.824036949,0.285714286,0,25,7,7,0,3,if you were not so stupid,if you were not so stupid,"[0.000031,i],[2.300354,f],[3.833527, ],[7.097412,y],[9.321869,o],[9.966492,e],[12.603546,del],[16.532837,u],[17.774536, ],[19.332916,a],[20.903442,del],[24.584351,w],[26.545044,t],[27.599854,e],[29.183746,del],[30.154785,del],[31.761566,e],[34.637238,r],[35.554535,e],[36.625702, ],[39.434723,n],[40.033325,e],[40.898407, ],[41.875305,del],[42.702301,del],[44.419586,o],[46.652222,t],[47.326233, ],[49.893036,s],[51.812805,o],[52.644226, ],[55.094849,cancel],[56.303101,cancel],[57.192444,cancel],[59.839264,s],[60.669647,t],[63.559021,u],[67.243164,p],[70.086975,i],[70.919525,t],[72.083740,del],[75.313080,d],[77.420990,done]"
1DInput,3,1,2,3.695159838,0.315789474,0,26,2,2,0,10,frequently asked questions,frequently asked questions,"[0.000031,f],[1.610687,cancel],[3.458496,r],[5.292511,e],[9.994690,cancel],[12.536804,q],[14.999329,u],[16.896637,e],[21.619263,cancel],[23.409790,n],[25.410980,cancel],[26.165283,t],[28.904877,l],[31.730347,y],[32.626892, ],[33.816162,a],[36.209778,cancel],[38.112122,s],[42.614807,k],[44.109955,cancel],[44.867645,e],[47.279633,d],[48.099548,cancel],[49.012878,cancel],[49.536072, ],[53.201416,cancel],[55.420135,q],[58.397766,u],[59.874939,e],[60.819916,e],[62.280945,del],[63.484283,cancel],[65.800293,s],[67.776428,t],[70.578278,i],[72.744446,o],[73.695374,t],[74.996826,del],[78.057343,n],[81.187286,s],[82.942200,done]"
